2025-09-25T04:52:09.234148Z	FocusIn	name_edit
2025-09-25T04:52:10.577847Z	FocusOut	name_edit
2025-09-25T04:52:10.579315Z	FocusIn	tags_edit
2025-09-25T04:52:10.579964Z	MouseButtonPress	tags_edit
2025-09-25T04:52:13.877501Z	FocusOut	tags_edit
2025-09-25T04:52:16.237087Z	FocusIn	name_edit
2025-09-25T04:52:16.260073Z	FocusIn	name_edit
2025-09-25T04:52:17.844465Z	FocusOut	name_edit
2025-09-25T04:52:17.846614Z	FocusIn	tags_edit
2025-09-25T04:52:17.847820Z	MouseButtonPress	tags_edit
2025-09-25T04:52:21.675068Z	FocusOut	tags_edit
2025-09-25T04:52:31.100157Z	FocusIn	name_edit
2025-09-25T04:52:31.114655Z	FocusIn	name_edit
2025-09-25T04:52:32.392657Z	FocusOut	name_edit
2025-09-25T04:52:32.394866Z	FocusIn	tags_edit
2025-09-25T04:52:32.397128Z	MouseButtonPress	tags_edit
2025-09-25T04:52:37.426656Z	FocusOut	tags_edit
2025-09-25T04:53:03.957968Z	FocusIn	name_edit
2025-09-25T04:53:03.976577Z	FocusIn	name_edit
2025-09-25T04:53:05.541020Z	FocusOut	name_edit
2025-09-25T09:55:02.556090Z	FocusIn	name_edit
2025-09-25T09:55:02.562788Z	FocusIn	name_edit
2025-09-25T09:55:04.412299Z	FocusOut	name_edit
2025-09-25T09:55:04.413909Z	FocusIn	command_edit
2025-09-25T09:55:04.415247Z	MouseButtonPress	qt_scrollarea_viewport
2025-09-25T09:55:05.780392Z	FocusOut	command_edit
2025-09-25T09:55:05.784381Z	FocusIn	name_edit
2025-09-25T09:55:05.787031Z	MouseButtonPress	name_edit
2025-09-25T09:55:24.708647Z	FocusOut	name_edit
2025-09-25T09:55:24.711891Z	FocusIn	description_edit
2025-09-25T09:55:24.713695Z	MouseButtonPress	qt_scrollarea_viewport
2025-09-25T09:55:41.853850Z	FocusOut	description_edit
2025-09-25T09:55:41.858206Z	FocusIn	tags_edit
2025-09-25T09:55:41.859436Z	MouseButtonPress	tags_edit
2025-09-25T09:55:50.723928Z	FocusOut	tags_edit
2025-09-29T20:21:16.650200Z	FocusIn	name_edit
2025-09-29T20:21:16.658584Z	FocusIn	name_edit
2025-09-29T20:21:17.813811Z	MouseButtonPress	name_edit
2025-09-29T20:21:25.309441Z	FocusOut	name_edit
2025-09-29T20:21:25.311634Z	FocusIn	description_edit
2025-09-29T20:21:40.642803Z	FocusOut	description_edit
2025-09-29T20:21:40.644838Z	FocusIn	command_edit
2025-09-29T20:21:40.646678Z	MouseButtonPress	qt_scrollarea_viewport
2025-09-29T20:21:44.426308Z	FocusOut	command_edit
2025-09-29T20:21:44.427679Z	FocusIn	tags_edit
2025-09-29T20:21:44.428248Z	MouseButtonPress	tags_edit
2025-09-29T20:21:47.543633Z	FocusOut	tags_edit
2025-09-29T22:04:01.039348Z	FocusIn	name_edit
2025-09-29T22:04:01.042296Z	FocusIn	name_edit
2025-09-29T22:04:02.759297Z	FocusOut	name_edit
2025-09-29T22:04:07.054364Z	FocusIn	name_edit
2025-09-29T22:04:10.267387Z	FocusOut	name_edit
2025-09-29T22:04:43.073264Z	FocusIn	name_edit
2025-09-29T22:04:45.418943Z	FocusOut	name_edit
2025-09-29T22:04:45.419494Z	FocusIn	command_edit
2025-09-29T22:04:45.420281Z	MouseButtonPress	qt_scrollarea_viewport
2025-09-29T22:04:48.355141Z	FocusOut	command_edit
2025-09-29T22:04:48.372316Z	FocusIn	name_edit
2025-09-29T22:04:48.375274Z	MouseButtonPress	name_edit
2025-09-29T22:05:00.721102Z	FocusOut	name_edit
2025-09-29T22:05:00.722676Z	FocusIn	tags_edit
2025-09-29T22:05:00.723304Z	MouseButtonPress	tags_edit
2025-09-29T22:05:05.604123Z	FocusOut	tags_edit
2025-09-29T22:05:05.606068Z	FocusIn	description_edit
2025-09-29T22:05:05.607663Z	MouseButtonPress	qt_scrollarea_viewport
2025-09-29T22:05:24.805410Z	FocusOut	description_edit
2025-10-13T09:40:08.568744Z	FocusIn	name_edit
2025-10-13T09:40:08.574052Z	FocusIn	name_edit
2025-10-13T09:40:10.470748Z	MouseButtonPress	name_edit
2025-10-13T09:41:03.719862Z	MouseButtonPress	name_edit
2025-10-13T09:41:07.448539Z	FocusOut	name_edit
2025-10-13T09:41:07.450742Z	FocusIn	tags_edit
2025-10-13T09:41:07.451593Z	MouseButtonPress	tags_edit
2025-10-13T09:41:10.905763Z	FocusOut	tags_edit
2025-10-13T09:41:10.907561Z	FocusIn	description_edit
2025-10-13T09:41:10.909768Z	MouseButtonPress	qt_scrollarea_viewport
2025-10-13T09:41:22.615026Z	FocusOut	description_edit
2025-10-13T09:41:22.619066Z	FocusIn	command_edit
2025-10-13T09:41:22.622140Z	MouseButtonPress	qt_scrollarea_viewport
2025-10-13T09:41:26.719169Z	FocusOut	command_edit
2025-10-13T09:42:08.398827Z	FocusIn	command_edit
2025-10-13T09:42:08.416807Z	MouseButtonPress	qt_scrollarea_viewport
2025-10-13T09:42:17.075729Z	FocusOut	command_edit
2025-10-13T09:42:23.974391Z	FocusIn	command_edit
2025-10-13T09:42:23.991315Z	FocusOut	command_edit
2025-10-13T09:42:23.994211Z	FocusIn	tags_edit
2025-10-13T09:42:23.994885Z	MouseButtonPress	tags_edit
2025-10-13T09:42:24.935188Z	FocusOut	tags_edit
2025-10-13T09:42:24.936829Z	FocusIn	command_edit
2025-10-13T09:42:24.940010Z	MouseButtonPress	qt_scrollarea_viewport
2025-10-13T09:42:25.587541Z	MouseButtonPress	qt_scrollarea_viewport
2025-10-13T09:42:26.063328Z	MouseButtonPress	qt_scrollarea_viewport
2025-10-13T09:42:27.935123Z	FocusOut	command_edit
2025-10-13T09:42:41.368763Z	FocusIn	name_edit
2025-10-13T09:42:41.370437Z	FocusIn	name_edit
2025-10-13T09:42:42.436317Z	FocusOut	name_edit
2025-10-13T09:42:42.438306Z	FocusIn	tags_edit
2025-10-13T09:42:42.439642Z	MouseButtonPress	tags_edit
2025-10-13T09:42:58.477392Z	FocusOut	tags_edit
2025-10-13T09:43:24.233191Z	FocusIn	name_edit
2025-10-13T09:43:24.235379Z	FocusIn	name_edit
2025-10-13T09:43:26.148872Z	FocusOut	name_edit
2025-10-13T09:43:27.356040Z	FocusIn	name_edit
2025-10-13T09:43:27.357469Z	FocusIn	name_edit
2025-10-13T09:43:34.569514Z	FocusOut	name_edit
2025-10-13T09:43:34.571793Z	FocusIn	description_edit
2025-10-13T09:43:46.997957Z	FocusOut	description_edit
2025-10-13T09:43:47.001609Z	FocusIn	command_edit
2025-10-13T09:43:47.002987Z	MouseButtonPress	qt_scrollarea_viewport
2025-10-13T09:44:08.942317Z	FocusOut	command_edit
2025-10-13T09:44:13.491375Z	FocusIn	command_edit
2025-10-13T09:44:13.508181Z	MouseButtonPress	qt_scrollarea_viewport
2025-10-13T09:44:15.480499Z	FocusOut	command_edit
2025-10-13T09:44:20.066515Z	FocusIn	name_edit
2025-10-13T09:44:20.068035Z	FocusIn	name_edit
2025-10-13T09:44:21.121073Z	FocusOut	name_edit
2025-10-13T09:44:21.123215Z	FocusIn	tags_edit
2025-10-13T09:44:21.124531Z	MouseButtonPress	tags_edit
2025-10-13T09:44:39.669388Z	FocusOut	tags_edit
2025-10-13T09:56:19.842941Z	FocusIn	name_edit
2025-10-13T09:56:19.845549Z	FocusIn	name_edit
2025-10-13T09:56:30.673361Z	FocusOut	name_edit
2025-10-13T09:56:33.565792Z	FocusIn	name_edit
2025-10-13T09:56:33.568203Z	FocusIn	name_edit
2025-10-13T09:56:37.508350Z	FocusOut	name_edit
2025-10-13T09:56:37.510368Z	FocusIn	command_edit
2025-10-13T09:56:37.513025Z	MouseButtonPress	qt_scrollarea_viewport
2025-10-13T09:56:40.757080Z	FocusOut	command_edit
2025-10-22T15:58:04.812627Z	FocusIn	name_edit
2025-10-22T15:58:04.815525Z	FocusIn	name_edit
2025-10-22T15:58:06.520640Z	MouseButtonPress	name_edit
2025-10-22T15:58:15.359152Z	FocusOut	name_edit
2025-10-22T15:58:21.843833Z	FocusIn	name_edit
2025-10-22T15:58:21.857940Z	FocusOut	name_edit
2025-10-22T15:58:21.859355Z	FocusIn	command_edit
2025-10-22T15:58:21.860137Z	MouseButtonPress	qt_scrollarea_viewport
2025-10-22T15:58:22.216175Z	MouseButtonPress	qt_scrollarea_viewport
2025-10-22T15:58:25.287169Z	FocusOut	command_edit
2025-10-22T15:58:25.291301Z	FocusIn	description_edit
2025-10-22T15:58:25.297620Z	MouseButtonPress	qt_scrollarea_viewport
2025-10-22T15:58:34.630019Z	FocusOut	description_edit
2025-10-22T15:58:34.633015Z	FocusIn	tags_edit
2025-10-22T15:58:34.634372Z	MouseButtonPress	tags_edit
2025-10-22T15:58:42.118429Z	FocusOut	tags_edit
2025-10-30T14:40:48.992560Z	FocusIn	name_edit
2025-10-30T14:40:49.000301Z	FocusIn	name_edit
2025-10-30T14:40:49.901202Z	FocusOut	name_edit
2025-10-30T14:40:49.903056Z	FocusIn	tags_edit
2025-10-30T14:40:49.904494Z	MouseButtonPress	tags_edit
2025-10-30T14:40:53.417191Z	FocusOut	tags_edit
2025-10-30T14:40:57.420320Z	FocusIn	name_edit
2025-10-30T14:40:57.423262Z	FocusIn	name_edit
2025-10-30T14:40:58.423091Z	FocusOut	name_edit
2025-10-30T14:40:58.425299Z	FocusIn	tags_edit
2025-10-30T14:40:58.426964Z	MouseButtonPress	tags_edit
2025-10-30T14:40:59.600761Z	MouseButtonPress	tags_edit
2025-10-30T14:41:00.776500Z	MouseButtonPress	tags_edit
2025-10-30T14:41:01.637098Z	MouseButtonPress	tags_edit
2025-10-30T14:41:04.057649Z	FocusOut	tags_edit
2025-10-30T14:41:14.630332Z	FocusIn	name_edit
2025-10-30T14:41:14.632666Z	FocusIn	name_edit
2025-10-30T14:41:16.765471Z	FocusOut	name_edit
2025-10-30T14:41:18.964618Z	FocusIn	name_edit
2025-10-30T14:41:18.966829Z	FocusIn	name_edit
2025-10-30T14:41:20.203834Z	FocusOut	name_edit
2025-10-30T14:41:20.206339Z	FocusIn	tags_edit
2025-10-30T14:41:20.207716Z	MouseButtonPress	tags_edit
2025-10-30T14:41:24.693245Z	FocusOut	tags_edit
2025-10-30T14:41:40.138643Z	FocusIn	name_edit
2025-10-30T14:41:40.141796Z	FocusIn	name_edit
2025-10-30T14:41:41.023556Z	FocusOut	name_edit
2025-10-30T14:41:41.025953Z	FocusIn	tags_edit
2025-10-30T14:41:41.027178Z	MouseButtonPress	tags_edit
2025-10-30T14:41:41.455505Z	MouseButtonPress	tags_edit
2025-10-30T14:41:46.385354Z	FocusOut	tags_edit
2025-10-31T11:44:16.082397Z	FocusIn	name_edit
2025-10-31T11:44:16.087790Z	FocusIn	name_edit
2025-10-31T11:44:24.714377Z	FocusOut	name_edit
2025-10-31T11:44:24.716788Z	FocusIn	description_edit
2025-10-31T11:44:35.974418Z	FocusOut	description_edit
2025-10-31T11:44:35.977343Z	FocusIn	command_edit
2025-10-31T11:44:35.981998Z	MouseButtonPress	qt_scrollarea_viewport
2025-10-31T11:44:38.132349Z	FocusOut	command_edit
2025-10-31T11:44:38.138756Z	FocusIn	tags_edit
2025-10-31T11:44:38.140078Z	MouseButtonPress	tags_edit
2025-10-31T11:44:47.556342Z	FocusOut	tags_edit
2025-10-31T11:45:02.784078Z	FocusIn	name_edit
2025-10-31T11:45:02.800156Z	FocusIn	name_edit
2025-10-31T11:45:06.002972Z	FocusOut	name_edit
2025-10-31T11:45:30.745414Z	FocusIn	name_edit
2025-10-31T11:45:30.761897Z	FocusIn	name_edit
2025-10-31T11:45:32.907330Z	FocusOut	name_edit
2025-10-31T11:46:03.674907Z	FocusIn	name_edit
2025-10-31T11:46:03.687770Z	FocusIn	name_edit
2025-10-31T11:46:05.344348Z	FocusOut	name_edit
2025-10-31T12:09:22.090159Z	FocusIn	name_edit
2025-10-31T12:09:22.104038Z	FocusIn	name_edit
2025-10-31T12:09:23.076286Z	FocusOut	name_edit
2025-10-31T12:09:23.078286Z	FocusIn	command_edit
2025-10-31T12:09:23.080434Z	MouseButtonPress	qt_scrollarea_viewport
2025-10-31T12:09:23.936175Z	MouseButtonPress	command_edit
2025-10-31T12:09:23.936651Z	MouseButtonPress	
2025-10-31T12:09:24.888744Z	MouseButtonPress	qt_scrollarea_viewport
2025-10-31T12:09:26.529183Z	FocusOut	command_edit
2025-10-31T12:09:29.999144Z	FocusIn	command_edit
2025-10-31T12:09:30.021075Z	FocusOut	command_edit
